plant_id_eia,technology_description,class_atb,cf_atb
65800,Solar Photovoltaic,8,0.23163275150342633
65801,Solar Photovoltaic,10,0.20237932814438855
65802,Solar Photovoltaic,10,0.20237932814438855
65803,Solar Photovoltaic,7,0.2408794703868765
65804,Solar Photovoltaic,6,0.2537975724560726
65805,Solar Photovoltaic,9,0.22047669886675608
65806,Solar Photovoltaic,5,0.26753870312354816
65807,Solar Photovoltaic,4,0.28148929329880334
65808,Solar Photovoltaic,4,0.28148929329880334
65815,Solar Photovoltaic,8,0.23163275150342633
65817,Solar Photovoltaic,6,0.2537975724560726
65818,Solar Photovoltaic,6,0.2537975724560726
65819,Solar Photovoltaic,6,0.2537975724560726
65820,Solar Photovoltaic,1,0.3202687659970471
65821,Solar Photovoltaic,8,0.23163275150342633
65822,Solar Photovoltaic,5,0.26753870312354816
65823,Solar Photovoltaic,4,0.28148929329880334
65824,Solar Photovoltaic,3,0.2953626825189205
65826,Solar Photovoltaic,9,0.22047669886675608
65827,Solar Photovoltaic,9,0.22047669886675608
65828,Solar Photovoltaic,9,0.22047669886675608
65839,Solar Photovoltaic,9,0.22047669886675608
65840,Solar Photovoltaic,9,0.22047669886675608
65841,Solar Photovoltaic,9,0.22047669886675608
65842,Solar Photovoltaic,5,0.26753870312354816
65843,Solar Photovoltaic,5,0.26753870312354816
65844,Solar Photovoltaic,5,0.26753870312354816
65845,Solar Photovoltaic,5,0.26753870312354816
65846,Solar Photovoltaic,5,0.26753870312354816
65847,Solar Photovoltaic,5,0.26753870312354816
65848,Solar Photovoltaic,5,0.26753870312354816
65849,Solar Photovoltaic,5,0.26753870312354816
65850,Solar Photovoltaic,5,0.26753870312354816
65851,Solar Photovoltaic,5,0.26753870312354816
65852,Solar Photovoltaic,5,0.26753870312354816
65853,Solar Photovoltaic,5,0.26753870312354816
65854,Solar Photovoltaic,6,0.2537975724560726
65855,Solar Photovoltaic,5,0.26753870312354816
65856,Solar Photovoltaic,5,0.26753870312354816
65858,Solar Photovoltaic,9,0.22047669886675608
65859,Solar Photovoltaic,9,0.22047669886675608
65862,Solar Photovoltaic,5,0.26753870312354816
65863,Solar Photovoltaic,4,0.28148929329880334
65864,Solar Photovoltaic,3,0.2953626825189205
65865,Solar Photovoltaic,4,0.28148929329880334
65866,Solar Photovoltaic,5,0.26753870312354816
65867,Solar Photovoltaic,5,0.26753870312354816
65868,Solar Photovoltaic,3,0.2953626825189205
65869,Solar Photovoltaic,4,0.28148929329880334
65871,Solar Photovoltaic,3,0.2953626825189205
65872,Solar Photovoltaic,4,0.28148929329880334
65873,Solar Photovoltaic,4,0.28148929329880334
65874,Solar Photovoltaic,4,0.28148929329880334
65875,Solar Photovoltaic,4,0.28148929329880334
65877,Solar Photovoltaic,4,0.28148929329880334
65878,Solar Photovoltaic,4,0.28148929329880334
65879,Solar Photovoltaic,5,0.26753870312354816
65882,Solar Photovoltaic,5,0.26753870312354816
65883,Solar Photovoltaic,4,0.28148929329880334
65884,Solar Photovoltaic,5,0.26753870312354816
65885,Solar Photovoltaic,3,0.2953626825189205
65886,Solar Photovoltaic,5,0.26753870312354816
65887,Solar Photovoltaic,5,0.26753870312354816
65888,Solar Photovoltaic,4,0.28148929329880334
65890,Solar Photovoltaic,8,0.23163275150342633
65891,Solar Photovoltaic,4,0.28148929329880334
65892,Solar Photovoltaic,6,0.2537975724560726
65893,Solar Photovoltaic,5,0.26753870312354816
65894,Solar Photovoltaic,4,0.28148929329880334
65895,Solar Photovoltaic,2,0.30974988165310763
65896,Solar Photovoltaic,7,0.2408794703868765
65899,Solar Photovoltaic,5,0.26753870312354816
65900,Solar Photovoltaic,8,0.23163275150342633
65901,Solar Photovoltaic,9,0.22047669886675608
65902,Solar Photovoltaic,9,0.22047669886675608
65903,Solar Photovoltaic,9,0.22047669886675608
65904,Solar Photovoltaic,8,0.23163275150342633
65905,Solar Photovoltaic,3,0.2953626825189205
65906,Solar Photovoltaic,3,0.2953626825189205
65907,Solar Photovoltaic,5,0.26753870312354816
65908,Solar Photovoltaic,5,0.26753870312354816
65909,Solar Photovoltaic,3,0.2953626825189205
65910,Solar Photovoltaic,5,0.26753870312354816
65911,Solar Photovoltaic,5,0.26753870312354816
65912,Solar Photovoltaic,4,0.28148929329880334
65913,Solar Photovoltaic,4,0.28148929329880334
65914,Solar Photovoltaic,4,0.28148929329880334
65915,Solar Photovoltaic,3,0.2953626825189205
65916,Solar Photovoltaic,4,0.28148929329880334
65917,Solar Photovoltaic,5,0.26753870312354816
65918,Solar Photovoltaic,3,0.2953626825189205
65919,Solar Photovoltaic,4,0.28148929329880334
65920,Solar Photovoltaic,4,0.28148929329880334
65921,Solar Photovoltaic,4,0.28148929329880334
65922,Solar Photovoltaic,4,0.28148929329880334
65924,Solar Photovoltaic,5,0.26753870312354816
65925,Solar Photovoltaic,3,0.2953626825189205
65926,Solar Photovoltaic,3,0.2953626825189205
65927,Solar Photovoltaic,5,0.26753870312354816
65928,Solar Photovoltaic,3,0.2953626825189205
65929,Solar Photovoltaic,9,0.22047669886675608
65930,Solar Photovoltaic,8,0.23163275150342633
65931,Solar Photovoltaic,9,0.22047669886675608
65932,Solar Photovoltaic,4,0.28148929329880334
65934,Solar Photovoltaic,9,0.22047669886675608
65935,Solar Photovoltaic,8,0.23163275150342633
65936,Solar Photovoltaic,9,0.22047669886675608
65937,Solar Photovoltaic,5,0.26753870312354816
65940,Solar Photovoltaic,5,0.26753870312354816
65941,Solar Photovoltaic,5,0.26753870312354816
65942,Solar Photovoltaic,9,0.22047669886675608
65945,Solar Photovoltaic,7,0.2408794703868765
65946,Solar Photovoltaic,5,0.26753870312354816
65947,Solar Photovoltaic,4,0.28148929329880334
65949,Solar Photovoltaic,8,0.23163275150342633
65950,Solar Photovoltaic,8,0.23163275150342633
65954,Solar Photovoltaic,8,0.23163275150342633
65955,Solar Photovoltaic,6,0.2537975724560726
65956,Solar Photovoltaic,1,0.3202687659970471
65957,Solar Photovoltaic,8,0.23163275150342633
65958,Solar Photovoltaic,7,0.2408794703868765
65959,Solar Photovoltaic,7,0.2408794703868765
65960,Solar Photovoltaic,7,0.2408794703868765
65961,Solar Photovoltaic,7,0.2408794703868765
65962,Solar Photovoltaic,1,0.3202687659970471
65963,Solar Photovoltaic,1,0.3202687659970471
65964,Solar Photovoltaic,9,0.22047669886675608
65965,Solar Photovoltaic,3,0.2953626825189205
65967,Solar Photovoltaic,8,0.23163275150342633
65968,Solar Photovoltaic,9,0.22047669886675608
65969,Solar Photovoltaic,8,0.23163275150342633
65970,Solar Photovoltaic,1,0.3202687659970471
65972,Solar Photovoltaic,1,0.3202687659970471
65973,Solar Photovoltaic,5,0.26753870312354816
65974,Solar Photovoltaic,8,0.23163275150342633
65975,Solar Photovoltaic,3,0.2953626825189205
65976,Solar Photovoltaic,5,0.26753870312354816
65977,Solar Photovoltaic,2,0.30974988165310763
65979,Solar Photovoltaic,5,0.26753870312354816
65981,Solar Photovoltaic,5,0.26753870312354816
65982,Solar Photovoltaic,8,0.23163275150342633
65983,Solar Photovoltaic,8,0.23163275150342633
65984,Solar Photovoltaic,8,0.23163275150342633
65985,Solar Photovoltaic,9,0.22047669886675608
65986,Solar Photovoltaic,9,0.22047669886675608
65989,Solar Photovoltaic,9,0.22047669886675608
65990,Solar Photovoltaic,3,0.2953626825189205
65991,Solar Photovoltaic,9,0.22047669886675608
65992,Solar Photovoltaic,9,0.22047669886675608
65993,Solar Photovoltaic,9,0.22047669886675608
65994,Solar Photovoltaic,6,0.2537975724560726
65995,Solar Photovoltaic,5,0.26753870312354816
65996,Solar Photovoltaic,9,0.22047669886675608
65997,Solar Photovoltaic,8,0.23163275150342633
65998,Solar Photovoltaic,5,0.26753870312354816
65999,Solar Photovoltaic,8,0.23163275150342633
66002,Solar Photovoltaic,5,0.26753870312354816
66003,Solar Photovoltaic,9,0.22047669886675608
66004,Solar Photovoltaic,9,0.22047669886675608
66005,Solar Photovoltaic,6,0.2537975724560726
66010,Solar Photovoltaic,8,0.23163275150342633
66011,Solar Photovoltaic,7,0.2408794703868765
66012,Solar Photovoltaic,5,0.26753870312354816
66015,Solar Photovoltaic,8,0.23163275150342633
66016,Solar Photovoltaic,9,0.22047669886675608
66017,Solar Photovoltaic,9,0.22047669886675608
66019,Solar Photovoltaic,8,0.23163275150342633
66020,Solar Photovoltaic,8,0.23163275150342633
66021,Solar Photovoltaic,8,0.23163275150342633
66022,Solar Photovoltaic,8,0.23163275150342633
66023,Solar Photovoltaic,2,0.30974988165310763
66024,Solar Photovoltaic,5,0.26753870312354816
66025,Solar Photovoltaic,5,0.26753870312354816
66026,Solar Photovoltaic,5,0.26753870312354816
66027,Solar Photovoltaic,6,0.2537975724560726
66028,Solar Photovoltaic,8,0.23163275150342633
66029,Solar Photovoltaic,9,0.22047669886675608
66030,Solar Photovoltaic,9,0.22047669886675608
66031,Solar Photovoltaic,8,0.23163275150342633
66032,Solar Photovoltaic,7,0.2408794703868765
66033,Solar Photovoltaic,8,0.23163275150342633
66034,Solar Photovoltaic,9,0.22047669886675608
66035,Solar Photovoltaic,2,0.30974988165310763
66036,Solar Photovoltaic,9,0.22047669886675608
66037,Solar Photovoltaic,9,0.22047669886675608
66038,Solar Photovoltaic,9,0.22047669886675608
66039,Solar Photovoltaic,2,0.30974988165310763
66040,Solar Photovoltaic,9,0.22047669886675608
66041,Solar Photovoltaic,10,0.20237932814438855
66042,Solar Photovoltaic,10,0.20237932814438855
66043,Solar Photovoltaic,10,0.20237932814438855
66044,Solar Photovoltaic,8,0.23163275150342633
66045,Solar Photovoltaic,8,0.23163275150342633
66046,Solar Photovoltaic,5,0.26753870312354816
66047,Solar Photovoltaic,7,0.2408794703868765
66048,Solar Photovoltaic,8,0.23163275150342633
66049,Solar Photovoltaic,8,0.23163275150342633
66054,Solar Photovoltaic,8,0.23163275150342633
66055,Solar Photovoltaic,6,0.2537975724560726
66060,Solar Photovoltaic,9,0.22047669886675608
66061,Solar Photovoltaic,9,0.22047669886675608
66062,Solar Photovoltaic,9,0.22047669886675608
66063,Solar Photovoltaic,9,0.22047669886675608
66064,Solar Photovoltaic,9,0.22047669886675608
66065,Solar Photovoltaic,10,0.20237932814438855
66066,Solar Photovoltaic,5,0.26753870312354816
66068,Solar Photovoltaic,8,0.23163275150342633
66069,Solar Photovoltaic,8,0.23163275150342633
66070,Solar Photovoltaic,9,0.22047669886675608
66072,Solar Photovoltaic,9,0.22047669886675608
66073,Solar Photovoltaic,9,0.22047669886675608
66074,Solar Photovoltaic,8,0.23163275150342633
66075,Solar Photovoltaic,8,0.23163275150342633
66076,Solar Photovoltaic,8,0.23163275150342633
66077,Solar Photovoltaic,9,0.22047669886675608
66078,Solar Photovoltaic,8,0.23163275150342633
66079,Solar Photovoltaic,8,0.23163275150342633
66081,Solar Photovoltaic,10,0.20237932814438855
66082,Solar Photovoltaic,8,0.23163275150342633
66083,Solar Photovoltaic,8,0.23163275150342633
66084,Solar Photovoltaic,9,0.22047669886675608
66085,Solar Photovoltaic,8,0.23163275150342633
66086,Solar Photovoltaic,10,0.20237932814438855
66087,Solar Photovoltaic,9,0.22047669886675608
66088,Solar Photovoltaic,4,0.28148929329880334
66089,Solar Photovoltaic,8,0.23163275150342633
66094,Solar Photovoltaic,9,0.22047669886675608
66095,Solar Photovoltaic,3,0.2953626825189205
66097,Solar Photovoltaic,9,0.22047669886675608
66098,Solar Photovoltaic,2,0.30974988165310763
66099,Solar Photovoltaic,1,0.3202687659970471
66100,Solar Photovoltaic,9,0.22047669886675608
66102,Solar Photovoltaic,8,0.23163275150342633
66103,Solar Photovoltaic,9,0.22047669886675608
66104,Solar Photovoltaic,9,0.22047669886675608
66105,Solar Photovoltaic,9,0.22047669886675608
66107,Solar Photovoltaic,8,0.23163275150342633
66108,Solar Photovoltaic,9,0.22047669886675608
66109,Solar Photovoltaic,9,0.22047669886675608
66111,Solar Photovoltaic,5,0.26753870312354816
66112,Solar Photovoltaic,6,0.2537975724560726
66113,Solar Photovoltaic,7,0.2408794703868765
66114,Solar Photovoltaic,8,0.23163275150342633
66115,Solar Photovoltaic,7,0.2408794703868765
66116,Solar Photovoltaic,7,0.2408794703868765
66117,Solar Photovoltaic,7,0.2408794703868765
66118,Solar Photovoltaic,7,0.2408794703868765
66119,Solar Photovoltaic,7,0.2408794703868765
66120,Solar Photovoltaic,7,0.2408794703868765
66121,Solar Photovoltaic,7,0.2408794703868765
66122,Solar Photovoltaic,7,0.2408794703868765
66124,Solar Photovoltaic,6,0.2537975724560726
66125,Solar Photovoltaic,1,0.3202687659970471
66126,Solar Photovoltaic,9,0.22047669886675608
66128,Solar Photovoltaic,4,0.28148929329880334
66129,Solar Photovoltaic,4,0.28148929329880334
66130,Solar Photovoltaic,9,0.22047669886675608
66131,Solar Photovoltaic,7,0.2408794703868765
66132,Solar Photovoltaic,5,0.26753870312354816
66133,Solar Photovoltaic,8,0.23163275150342633
66135,Solar Photovoltaic,10,0.20237932814438855
66136,Solar Photovoltaic,10,0.20237932814438855
66137,Solar Photovoltaic,4,0.28148929329880334
66138,Solar Photovoltaic,8,0.23163275150342633
66139,Solar Photovoltaic,9,0.22047669886675608
66140,Solar Photovoltaic,8,0.23163275150342633
66141,Solar Photovoltaic,3,0.2953626825189205
66144,Solar Photovoltaic,4,0.28148929329880334
66147,Solar Photovoltaic,3,0.2953626825189205
66157,Solar Photovoltaic,5,0.26753870312354816
66159,Solar Photovoltaic,7,0.2408794703868765
66160,Solar Photovoltaic,8,0.23163275150342633
66162,Solar Photovoltaic,8,0.23163275150342633
66163,Solar Photovoltaic,3,0.2953626825189205
66165,Solar Photovoltaic,9,0.22047669886675608
66166,Solar Photovoltaic,9,0.22047669886675608
66168,Solar Photovoltaic,5,0.26753870312354816
66169,Solar Photovoltaic,3,0.2953626825189205
66171,Solar Photovoltaic,5,0.26753870312354816
66172,Solar Photovoltaic,5,0.26753870312354816
66173,Solar Photovoltaic,5,0.26753870312354816
66174,Solar Photovoltaic,9,0.22047669886675608
66176,Solar Photovoltaic,8,0.23163275150342633
66177,Solar Photovoltaic,9,0.22047669886675608
66178,Solar Photovoltaic,7,0.2408794703868765
66180,Solar Photovoltaic,9,0.22047669886675608
66181,Solar Photovoltaic,9,0.22047669886675608
66182,Solar Photovoltaic,9,0.22047669886675608
66185,Solar Photovoltaic,6,0.2537975724560726
66187,Solar Photovoltaic,8,0.23163275150342633
66188,Solar Photovoltaic,3,0.2953626825189205
66189,Solar Photovoltaic,3,0.2953626825189205
66191,Solar Photovoltaic,7,0.2408794703868765
66193,Solar Photovoltaic,5,0.26753870312354816
66196,Solar Photovoltaic,9,0.22047669886675608
66198,Solar Photovoltaic,8,0.23163275150342633
66199,Solar Photovoltaic,5,0.26753870312354816
66200,Solar Photovoltaic,6,0.2537975724560726
66201,Solar Photovoltaic,8,0.23163275150342633
66202,Solar Photovoltaic,5,0.26753870312354816
66203,Solar Photovoltaic,7,0.2408794703868765
66205,Solar Photovoltaic,6,0.2537975724560726
66206,Solar Photovoltaic,9,0.22047669886675608
66207,Solar Photovoltaic,9,0.22047669886675608
66209,Solar Photovoltaic,9,0.22047669886675608
66210,Solar Photovoltaic,9,0.22047669886675608
66211,Solar Photovoltaic,9,0.22047669886675608
66212,Solar Photovoltaic,10,0.20237932814438855
66213,Solar Photovoltaic,9,0.22047669886675608
66214,Solar Photovoltaic,9,0.22047669886675608
66215,Solar Photovoltaic,9,0.22047669886675608
66216,Solar Photovoltaic,5,0.26753870312354816
66217,Solar Photovoltaic,9,0.22047669886675608
66218,Solar Photovoltaic,9,0.22047669886675608
66219,Solar Photovoltaic,9,0.22047669886675608
66220,Solar Photovoltaic,9,0.22047669886675608
66221,Solar Photovoltaic,9,0.22047669886675608
66222,Solar Photovoltaic,8,0.23163275150342633
66223,Solar Photovoltaic,8,0.23163275150342633
66224,Solar Photovoltaic,9,0.22047669886675608
66225,Solar Photovoltaic,9,0.22047669886675608
66226,Solar Photovoltaic,10,0.20237932814438855
66227,Solar Photovoltaic,9,0.22047669886675608
66228,Solar Photovoltaic,8,0.23163275150342633
66229,Solar Photovoltaic,9,0.22047669886675608
66230,Solar Photovoltaic,9,0.22047669886675608
66231,Solar Photovoltaic,9,0.22047669886675608
66232,Solar Photovoltaic,8,0.23163275150342633
66233,Solar Photovoltaic,9,0.22047669886675608
66234,Solar Photovoltaic,9,0.22047669886675608
66235,Solar Photovoltaic,9,0.22047669886675608
66236,Solar Photovoltaic,9,0.22047669886675608
66237,Solar Photovoltaic,6,0.2537975724560726
66238,Solar Photovoltaic,8,0.23163275150342633
66239,Solar Photovoltaic,5,0.26753870312354816
66240,Solar Photovoltaic,5,0.26753870312354816
66242,Solar Photovoltaic,2,0.30974988165310763
66243,Solar Photovoltaic,9,0.22047669886675608
66244,Solar Photovoltaic,9,0.22047669886675608
66245,Solar Photovoltaic,9,0.22047669886675608
66246,Solar Photovoltaic,9,0.22047669886675608
66247,Solar Photovoltaic,4,0.28148929329880334
66248,Solar Photovoltaic,5,0.26753870312354816
66249,Solar Photovoltaic,8,0.23163275150342633
66250,Solar Photovoltaic,8,0.23163275150342633
66256,Solar Photovoltaic,10,0.20237932814438855
66258,Solar Photovoltaic,10,0.20237932814438855
66259,Solar Photovoltaic,9,0.22047669886675608
66262,Solar Photovoltaic,5,0.26753870312354816
66263,Solar Photovoltaic,1,0.3202687659970471
66264,Solar Photovoltaic,8,0.23163275150342633
66267,Solar Photovoltaic,6,0.2537975724560726
66268,Solar Photovoltaic,8,0.23163275150342633
66269,Solar Photovoltaic,8,0.23163275150342633
66270,Solar Photovoltaic,3,0.2953626825189205
66271,Solar Photovoltaic,5,0.26753870312354816
66272,Solar Photovoltaic,9,0.22047669886675608
66273,Solar Photovoltaic,9,0.22047669886675608
66274,Solar Photovoltaic,9,0.22047669886675608
66275,Solar Photovoltaic,9,0.22047669886675608
66276,Solar Photovoltaic,8,0.23163275150342633
66282,Solar Photovoltaic,6,0.2537975724560726
66287,Solar Photovoltaic,2,0.30974988165310763
66306,Solar Photovoltaic,4,0.28148929329880334
66309,Solar Photovoltaic,4,0.28148929329880334
66310,Solar Photovoltaic,5,0.26753870312354816
66312,Solar Photovoltaic,7,0.2408794703868765
66313,Solar Photovoltaic,7,0.2408794703868765
66314,Solar Photovoltaic,7,0.2408794703868765
66315,Solar Photovoltaic,6,0.2537975724560726
66316,Solar Photovoltaic,7,0.2408794703868765
66317,Solar Photovoltaic,8,0.23163275150342633
66318,Solar Photovoltaic,8,0.23163275150342633
66320,Solar Photovoltaic,8,0.23163275150342633
66322,Solar Photovoltaic,9,0.22047669886675608
66324,Solar Photovoltaic,5,0.26753870312354816
66331,Solar Photovoltaic,3,0.2953626825189205
66332,Solar Photovoltaic,2,0.30974988165310763
66339,Solar Photovoltaic,9,0.22047669886675608
66340,Solar Photovoltaic,8,0.23163275150342633
66341,Solar Photovoltaic,5,0.26753870312354816
66342,Solar Photovoltaic,5,0.26753870312354816
66344,Solar Photovoltaic,5,0.26753870312354816
66345,Solar Photovoltaic,6,0.2537975724560726
66346,Solar Photovoltaic,5,0.26753870312354816
66349,Solar Photovoltaic,7,0.2408794703868765
66350,Solar Photovoltaic,5,0.26753870312354816
66351,Solar Photovoltaic,9,0.22047669886675608
66352,Solar Photovoltaic,6,0.2537975724560726
66353,Solar Photovoltaic,5,0.26753870312354816
66354,Solar Photovoltaic,9,0.22047669886675608
66355,Solar Photovoltaic,9,0.22047669886675608
66356,Solar Photovoltaic,6,0.2537975724560726
66357,Solar Photovoltaic,1,0.3202687659970471
66358,Solar Photovoltaic,6,0.2537975724560726
66360,Solar Photovoltaic,9,0.22047669886675608
66361,Solar Photovoltaic,9,0.22047669886675608
66362,Solar Photovoltaic,6,0.2537975724560726
66363,Solar Photovoltaic,6,0.2537975724560726
66364,Solar Photovoltaic,9,0.22047669886675608
66365,Solar Photovoltaic,9,0.22047669886675608
66366,Solar Photovoltaic,8,0.23163275150342633
66367,Solar Photovoltaic,8,0.23163275150342633
